OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
132,Antigua and Barbuda,2020-03-18T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
133,Antigua and Barbuda,2020-03-19T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
134,Antigua and Barbuda,2020-03-20T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
135,Antigua and Barbuda,2020-03-21T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
136,Antigua and Barbuda,2020-03-22T10:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
137,Antigua and Barbuda,2020-03-23T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
138,Antigua and Barbuda,2020-03-24T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
139,Antigua and Barbuda,2020-03-25T00:00:00.000Z,3,2,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
140,Antigua and Barbuda,2020-03-26T00:00:00.000Z,3,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
141,Antigua and Barbuda,2020-03-27T00:00:00.000Z,3,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
142,Antigua and Barbuda,2020-03-28T10:00:00.000Z,7,4,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
143,Antigua and Barbuda,2020-03-29T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
144,ARGENTINA,2020-03-04T00:00:00.000Z,1,1,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
145,ARGENTINA,2020-03-05T00:00:00.000Z,1,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
146,ARGENTINA,2020-03-06T00:00:00.000Z,1,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
147,ARGENTINA,2020-03-07T00:00:00.000Z,2,1,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
148,ARGENTINA,2020-03-08T00:00:00.000Z,9,7,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
149,ARGENTINA,2020-03-09T00:00:00.000Z,12,3,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
150,ARGENTINA,2020-03-10T00:00:00.000Z,12,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
151,ARGENTINA,2020-03-11T00:00:00.000Z,17,5,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
152,ARGENTINA,2020-03-12T00:00:00.000Z,19,2,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
153,ARGENTINA,2020-03-13T00:00:00.000Z,31,12,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
154,ARGENTINA,2020-03-14T00:00:00.000Z,34,3,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
155,ARGENTINA,2020-03-15T00:00:00.000Z,45,11,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
156,Argentina,2020-03-16T00:00:00.000Z,56,11,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
157,Argentina,2020-03-17T00:00:00.000Z,65,9,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
158,Argentina,2020-03-18T00:00:00.000Z,79,14,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
159,Argentina,2020-03-19T00:00:00.000Z,79,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
160,Argentina,2020-03-20T00:00:00.000Z,97,18,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
161,Argentina,2020-03-21T00:00:00.000Z,128,31,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
162,Argentina,2020-03-22T10:00:00.000Z,158,30,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
163,Argentina,2020-03-23T00:00:00.000Z,225,67,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
164,Argentina,2020-03-24T00:00:00.000Z,266,41,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
165,Argentina,2020-03-25T00:00:00.000Z,301,35,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
166,Argentina,2020-03-26T00:00:00.000Z,387,86,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
167,Argentina,2020-03-27T00:00:00.000Z,502,115,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
168,Argentina,2020-03-28T10:00:00.000Z,589,87,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
169,Argentina,2020-03-29T00:00:00.000Z,690,101,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
170,ARMENIA,2020-03-01T00:00:00.000Z,1,1,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
171,ARMENIA,2020-03-02T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
172,ARMENIA,2020-03-03T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
173,ARMENIA,2020-03-04T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
174,ARMENIA,2020-03-05T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
175,ARMENIA,2020-03-06T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
176,ARMENIA,2020-03-07T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
177,ARMENIA,2020-03-08T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
178,ARMENIA,2020-03-09T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
179,ARMENIA,2020-03-10T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
180,ARMENIA,2020-03-11T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
181,ARMENIA,2020-03-12T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
182,ARMENIA,2020-03-13T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
183,ARMENIA,2020-03-14T00:00:00.000Z,8,7,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
184,ARMENIA,2020-03-15T00:00:00.000Z,8,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
185,Armenia,2020-03-16T00:00:00.000Z,26,18,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
186,Armenia,2020-03-17T00:00:00.000Z,52,26,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
187,Armenia,2020-03-18T00:00:00.000Z,84,32,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
188,Armenia,2020-03-19T00:00:00.000Z,84,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
189,Armenia,2020-03-20T00:00:00.000Z,122,38,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
190,Armenia,2020-03-21T00:00:00.000Z,136,14,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
191,Armenia,2020-03-22T10:00:00.000Z,160,24,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
192,Armenia,2020-03-23T00:00:00.000Z,190,30,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
193,Armenia,2020-03-24T00:00:00.000Z,235,45,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
194,Armenia,2020-03-25T00:00:00.000Z,265,30,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
195,Armenia,2020-03-26T00:00:00.000Z,290,25,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
196,Armenia,2020-03-27T00:00:00.000Z,329,39,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
197,Armenia,2020-03-28T10:00:00.000Z,372,43,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
198,Armenia,2020-03-29T00:00:00.000Z,424,52,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
199,Aruba,2020-03-17T00:00:00.000Z,2,2,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
200,Aruba,2020-03-18T00:00:00.000Z,4,2,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
201,Aruba,2020-03-19T00:00:00.000Z,4,0,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
202,Aruba,2020-03-20T00:00:00.000Z,5,1,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
203,Aruba,2020-03-21T00:00:00.000Z,5,0,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
204,Aruba,2020-03-22T10:00:00.000Z,5,0,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
205,Aruba,2020-03-23T00:00:00.000Z,8,3,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
206,Aruba,2020-03-24T00:00:00.000Z,9,1,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
207,Aruba,2020-03-25T00:00:00.000Z,12,3,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
208,Aruba,2020-03-26T00:00:00.000Z,19,7,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
209,Aruba,2020-03-27T00:00:00.000Z,19,0,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
210,Aruba,2020-03-28T10:00:00.000Z,28,9,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
211,Aruba,2020-03-29T00:00:00.000Z,46,18,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
212,AUSTRALIA,2020-01-25T00:00:00.000Z,3,3,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
213,AUSTRALIA,2020-01-26T00:00:00.000Z,4,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
214,AUSTRALIA,2020-01-27T00:00:00.000Z,4,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
215,AUSTRALIA,2020-01-28T00:00:00.000Z,5,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
216,AUSTRALIA,2020-01-29T00:00:00.000Z,7,2,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
217,AUSTRALIA,2020-01-30T00:00:00.000Z,7,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
218,AUSTRALIA,2020-01-31T00:00:00.000Z,9,2,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
219,AUSTRALIA,2020-02-01T00:00:00.000Z,12,3,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
220,AUSTRALIA,2020-02-02T00:00:00.000Z,12,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
221,AUSTRALIA,2020-02-03T00:00:00.000Z,12,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
222,AUSTRALIA,2020-02-04T00:00:00.000Z,13,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
223,AUSTRALIA,2020-02-05T00:00:00.000Z,14,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
224,AUSTRALIA,2020-02-06T00:00:00.000Z,15,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
225,AUSTRALIA,2020-02-07T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
226,AUSTRALIA,2020-02-08T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
227,AUSTRALIA,2020-02-09T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
228,AUSTRALIA,2020-02-10T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
229,AUSTRALIA,2020-02-11T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
230,AUSTRALIA,2020-02-12T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
231,AUSTRALIA,2020-02-13T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
232,AUSTRALIA,2020-02-14T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
233,AUSTRALIA,2020-02-15T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
234,AUSTRALIA,2020-02-16T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
235,AUSTRALIA,2020-02-17T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
236,AUSTRALIA,2020-02-18T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
237,AUSTRALIA,2020-02-19T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
238,AUSTRALIA,2020-02-20T00:00:00.000Z,15,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
239,AUSTRALIA,2020-02-21T00:00:00.000Z,17,2,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
240,AUSTRALIA,2020-02-22T00:00:00.000Z,21,4,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
241,AUSTRALIA,2020-02-23T00:00:00.000Z,22,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
242,AUSTRALIA,2020-02-24T00:00:00.000Z,22,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
243,AUSTRALIA,2020-02-25T00:00:00.000Z,23,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
244,AUSTRALIA,2020-02-26T00:00:00.000Z,23,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
245,AUSTRALIA,2020-02-27T00:00:00.000Z,23,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
246,AUSTRALIA,2020-02-28T00:00:00.000Z,23,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
247,AUSTRALIA,2020-02-29T00:00:00.000Z,25,2,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
248,AUSTRALIA,2020-03-01T00:00:00.000Z,27,2,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
249,AUSTRALIA,2020-03-02T00:00:00.000Z,33,6,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
250,AUSTRALIA,2020-03-03T00:00:00.000Z,33,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
251,AUSTRALIA,2020-03-04T00:00:00.000Z,43,10,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
